image_url,korean_specifications
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgktLTqQYoyO_QrQMwoAY4oAY!400x400.jpg," JQR023 产品型号： JQR02300-65*30ALCPU010102 轮子直径： 65mm 轮子宽度： 30mm 胎面材质： 聚氨酯 JPZK03 胎面硬度： 邵氏 93A±3 胎面颜色： 黑色 支架材质： 冲压型钢板 轮芯材质： 铝合金 产品负载： 120kgs 行走速度： 5.4 km/h 轴承型号： 6201 使用温度： -25°C~+70°C 产品重量： 0.17kg   产品参数 尺寸图 资料下载 轻型从动轮： 钢板支架承载能力强，表面电泳处理，抗锈耐腐能力更好。聚氨酯胎面行走静音不留痕。 性能： 定制： 防腐蚀：★ ★ ★ ★ ☆                                             ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ★                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ☆ ☆ 规格： 尺寸 安装 方式 产品 型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 底板 尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量 （kg） 2.5 "" 平板 JQR02300-65*30ALCPU010102 65 30 75 72X57 60X44 5.5 120 0.17 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgp4bEoQYotOrEmQUwoAY4oAY!400x400.jpg," JQR092 轮子直径： 100~200mm 轮子宽度： 50x2mm 胎面材质： 聚氨酯 JPZK03 胎面硬度： 邵氏 93A±3 胎面颜色： 黑色 支架材质： 高强度焊接型钢板 烤漆 轮芯材质： 铝芯双轴承 产品负载： 1000~10000kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 平板超重型双轮： 高承载，最高负载可达10000kgs,支架底板厚度16mm,抗冲击能力强，表面烤漆，防腐防锈。胎面高品质聚氨酯，轮芯铝合金轴承，转向更顺滑，使用更长久。 性能： 定制： 防腐蚀 :   ★ ★ ★ ★ ☆                                           ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ☆                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ★ ☆ 规格： 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转 半径 (mm) 底板尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量 （kg） 4 "" 平板万向 JQR09210-100*50X2ALCPU010202 100 50X2 163 90 175X145 140X105 14 1000 5 "" JQR09210-125*50X2ALCPU010102 125 50X2 188 102 175X145 140X105 14 1300 6 "" JQR09210-150*50X2ALCPU010102 150 50X2 213 117 175X145 140X105 14 1500 11.17 8 "" JQR09210-200*50X2ALCPU010102 200 50X2 263 147 175X145 140X105 14 2000 19.6 JQR092-4寸PDF资料 载 下 JQR092-4寸3D图纸 载 下 JQR092-5寸PDF资料 载 下 JQR092-5寸3D图纸 载 下 JQR092-6寸PDF资料 载 下 JQR092-6寸3D图纸 载下 JQR092-8寸PDF资料 载 下 JQR092-8寸3D图纸 载 下 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgibLIoQYo-ITEMTCgBjigBg!400x400.jpg," SS013 轮子直径： 40~75mm 轮子宽度： 21/25/26mm 胎面材质： 人造橡胶 胎面硬度： 邵氏 83A±3 胎面颜色： 灰色 支架材质： 冲压不锈钢板 轮芯材质： 塑料 产品负载： 30~60kgs 行走速度： 5.4 km/h 使用温度： -25°C~+60°C   产品参数 尺寸图 资料下载 轻型平扳式不锈钢脚轮： 304不锈钢支架，防腐防锈，一体成型。胎面人造橡胶避震静音，此系列脚轮只要适用于医疗，食品推车以及追求高品质生活的地方等。 性能： 定制： 防腐蚀 :   ★ ★ ★ ★ ☆                                           ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ☆                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ★ ☆ 规格： 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转 半径 (mm) 丝杆 尺寸 (mm) 六角 对边 (mm) 载重 （kgs） 产品 重量 （kg） 1.6 ” 丝杆万向 SS01342-40*21PPTPR020101 40 21 60 68 M10*25 14 30 2 "" SS01342-50*26PPTPR020101 50 26 72 92 M10*25 14 50 3 "" SS01342-75*25PPTPR020101 75 25 100 92 M10*25 14 60 SS013-PDF资料 下载 SS013-CAD图纸 下载 SS013-3D图纸 下载 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgl5WjrQYotKirgQMwoAY4oAY!400x400.jpg, 120x72mm-B2 产品型号： AGV120X72B2ALCPU120103 轮子直径： 120mm 轮子宽度： 72mm 胎面硬度： 邵氏 80A±3 胎面颜色： 黑色 轮芯材质： 铝合金 产品负载： 150kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 AGV聚氨酯驱动轮 低硬度高承载，摩擦力大抓地力强。轮面聚氨酯材质，行驶静音耐磨损。铝合金 轮毂，质量轻强度高。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ☆                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ☆                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ☆ ☆                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ☆ ☆ - KOREAN TRANSLATED
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgs5jYqQYoqL-f3QMwoAY4oAY!400x400.jpg," 230x82mm-B1 产品型号： AGV230X82B1CCPU110703 轮子直径： 230mm 轮子宽度： 82mm 胎面材质： 聚氨酯 JPZK03 胎面硬度： 邵氏 93A±3 胎面颜色： 棕色 轮芯材质： 中碳 产品负载： 1000kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 高承载聚氨酯轮 承载能力强，最大负载可达1000kgs,平直胎面接触面大，增大摩擦力不易打滑。 聚氨酯包胶轮，耐磨损。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ★                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ☆                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ★ ★                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ★ ★ - KOREAN TRANSLATED"
http://25412776.s142i.faiusr.com/2/AI4BCKiJjwwQAhgAIOP896wGKMrMtZ0HMLgIOKAL.jpg," JQR053 轮子直径： 80~125mm 轮子宽度： 40mm 胎面材质： 聚氨酯 JPZK03 胎面硬度： 邵氏 93A±3 胎面颜色： 黑色 支架材质： 冲压型钢板 镀锌 轮芯材质： 铝芯双轴承 产品负载： 250~350kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 聚氨酯定向轮： 冲压钢板一体成型，支架表面镀锌处理，耐腐蚀防锈。胎面聚氨酯材质，耐磨损行驶安静地面不留 痕。 性能： 定制： 防腐蚀：★ ★ ★ ★ ☆                                             ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ★                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ☆ ☆ 规格： 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 底板 尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量 （kg） 3.15 "" 定向 JQR05300-80*40ALCPU010102 80 40 105 105X85 86X60 8.5 250 4 "" JQR05300-100*40ALCPU010102 100 40 130 105X85 86X60 8.5 300 5 "" JQR05300-125*40ALCPU010102 125 40 155 105X85 86X60 8.5 350 JQR053-PDF资料 下载 JQR053-CAD图纸 下载 JQR053-3D图纸 下载 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgzqzcsQYomK7N6AUwoAY4oAY!400x400.jpg," 300x110mm-B1 产品型号： AGV300X110B1CCPU110703 轮子直径： 300mm 轮子宽度： 110mm 胎面材质： 聚氨酯 JPZK03 胎面硬度： 邵氏 93A±3 胎面颜色： 棕色 轮芯材质： 中碳 产品负载： 3000kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 高承载聚氨酯轮 承载能力强，最大负载可达3000kgs,平直胎面接触面大，增大摩擦力不易打滑。 聚氨酯包胶轮，耐磨损。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ★                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ☆                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ★ ★                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ★ ★ - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAg2YOgugYojaSt3QQwoAY4oAY!400x400.jpg, 110x26mm-B1 产品型号： AGV110X26B1ALCPU040103 轮子直径： 110mm 轮子宽度： 26mm 胎面材质： 聚氨酯 胎面硬度： 邵氏 90A±3 胎面颜色： 黑色 轮芯材质： 铝合金 产品负载： 100kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C 产品重量： 0.55kg   产品参数 尺寸图 资料下载 管道机器人驱动轮 单边圆弧设计贴合管道，增加受力点与摩擦力。表面防滑纹理，适用于各类管道场景。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ☆                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ☆ ☆                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ★ ★                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ☆ 耐油性 :    ★ ★ ★ ☆ ☆ - KOREAN TRANSLATED
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgh7novwYouKP1NjCgBjigBg!400x400.jpg, 110x26mm-B2 产品型号： AGV110X26B2ALCPU040103 轮子直径： 110mm 轮子宽度： 26mm 胎面材质： 聚氨酯 胎面硬度： 邵氏 90A±3 胎面颜色： 黑色 轮芯材质： 铝合金 产品负载： 100kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C 产品重量： 0.34kg   产品参数 尺寸图 资料下载 管道机器人驱动轮 单边圆弧设计贴合管道，增加受力点与摩擦力。表面防滑纹理，适用于各类管道场景。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ☆                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ☆ ☆                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ★ ★                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ☆ 耐油性 :    ★ ★ ★ ☆ ☆ - KOREAN TRANSLATED
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgvKTEoQYo1K_LpQYwoAY4oAY!400x400.jpg, JP-MW 轮子直径： 205~555mm 胎面材质： 聚氨酯 JPZK03 胎面硬度： 邵氏 93A±3 胎面颜色： 黄色 支架材质： 铝合金 轮芯材质： 45号钢淬火 两侧内嵌钢套 产品负载： 165~2300kgs 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 一体式麦克纳姆轮： 麦克纳姆轮、减速机、伺服电机，驱动模组产品可灵活选装。轮子全向位移转向更精准，偏移公差可控制在1~2mm。 性能： 定制： 防腐蚀 :   ★ ★ ★ ★ ☆                                            ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ☆                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ★ ☆ 规格： JQR-MW-PDF资料 下载 JQR-MW-CAD图纸 下载 JQR-MW-3D图纸 下载 - KOREAN TRANSLATED
http://25412776.s21i.faiusr.com/2/ABUIABACGAAggfGhrQYousy7ngMwoAY4oAY!400x400.jpg, 40x17mm 产品型号： AGV40X17B1PCCPU130002 轮子直径： 40mm 轮子宽度： 17mm 胎面硬度： 邵氏 80A±3 胎面颜色： 灰色 轮芯材质： 塑料 产品负载： 5kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 微型聚氨酯驱动轮 重量轻AGV行驶节能省力，体型小节约安装空间。聚氨酯胎面耐磨损，行驶静音不留痕。 铝合金轮毂质量轻强度高。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ☆                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ★                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ★ ☆                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ☆ ☆ - KOREAN TRANSLATED
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgqIbEoQYouoCxsQUwoAY4oAY!400x400.jpg," JQR092 轮子直径： 150~500mm 轮子宽度： 75/100/150x2mm 胎面材质： 聚氨酯 胎面硬度： 邵氏 93A±3 胎面颜色： 黑色 支架材质： 高强度焊接型钢板 烤漆 轮芯材质： 中碳 产品负载： 2500~10000kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 平板超重型双轮： 高承载，最高负载可达10000kgs,支架底板厚度16mm,抗冲击能力强，表面烤漆，防腐防锈。胎面高品质聚氨酯，轮芯铝合金轴承，转向更顺滑，使用更长久。 性能： 定制： 防腐蚀 :   ★ ★ ★ ★ ☆                                           ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ☆                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ★ ☆ 规格： 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转 半径 (mm) 底板 尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量（kg） 6 "" 平板万向 JQR09210-150*75X2CCPU010202 150 75X2 215 140 175X145 140X105 14 2500 8 "" JQR09210-200*75X2CCPU010102 200 75X2 280 170 175X145 140X105 18 2800 10 "" JQR09210-250*75X2CCPU010102 250 75X2 330 205 255X200 210X160 18 3200 10 "" JQR09210-250*100X2CCPU060202 250 100X2 340 205 255X250 190X190 18 4200 75.4 12 "" JQR09210-300*100X2CCPU010102 300 100X2 390 240 255X200 210X160 18 5400 16 "" JQR09210-400*100X2CCPU010102 400 100X2 530 335 400X300 340X240 26 6800 20 "" JQR09210-500*150X2CCPU010102 500 150X2 630 385 400X300 340X240 26 10000 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAg0LHIoQYo8PKWiAQwoAY4oAY!400x400.jpg," SS013 轮子直径： 40~75mm 轮子宽度： 21/25/26mm 胎面材质： 人造橡胶 胎面硬度： 邵氏 83A±3 胎面颜色： 灰色 支架材质： 冲压不锈钢板 轮芯材质： 塑料 产品负载： 30~60kgs 行走速度： 5.4 km/h 使用温度： -25°C~+60°C   产品参数 尺寸图 资料下载 轻型平扳式不锈钢脚轮： 304不锈钢支架，防腐防锈，一体成型。胎面人造橡胶避震静音，此系列脚轮只要适用于医疗，食品推车以及追求高品质生活的地方等。 性能： 定制： 防腐蚀 :   ★ ★ ★ ★ ☆                                           ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ☆                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ★ ☆ 规格： 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转 半径 (mm) 底板 尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量 （kg） 1.6 "" 平板万向 SS01310-40*21PPTPR020101 40 21 60 46 61X43 45X30 6.5 30 2 "" SS01310-50*26PPTPR020101 50 26 72 51 71X51 52X35 8.5 50 3 "" SS01310-75*25PPTPR020101 75 25 100 62 71X51 52X35 8.5 60 SS013-PDF资料 下载 SS013-CAD图纸 下载 SS013-3D图纸 下载 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAg5fahrQYomNjOwAUwoAY4oAY!400x400.jpg, 60x21mm-B1 产品型号： AGV60X21B1ALCPU110104 轮子直径： 60mm 轮子宽度： 21mm 胎面硬度： 邵氏 80A±3 胎面颜色： 黑色 轮芯材质： 铝合金 产品负载： 60kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 轻型聚氨酯驱动轮 重量轻，AGV行驶节能省力，体型小节约内部空间。聚氨酯胎面耐磨损，行驶静音不留痕。 铝合金轮毂质量轻强度高。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ☆                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ☆                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ☆ ☆                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ☆ ☆ - KOREAN TRANSLATED
http://25412776.s21i.faiusr.com/2/ABUIABACGAAg8IzDrAYoiPzzowMwoAY4oAY!400x400.jpg, JQR212 产品型号： JQR21210-50*20X2ALCPU010202 轮子直径： 50mm 轮子宽度： 20x2mm 胎面材质： 聚氨酯 JPZK03 胎面硬度： 邵氏 93A±3 胎面颜色： 黑色 支架材质： 冲压型钢板 轮芯材质： 铝合金 产品负载： 40kgs 行走速度： 5.4 km/h 轴承型号： 608 使用温度： -25°C~+70°C 电阻系数： 10∧7~10∧9 Ω   产品参数 尺寸图 资料下载 AGV减震脚轮： 配备双弹簧，行驶减震，高速移动搬运、原地转向、急刹、不抖动。3重偏心距，转向灵活。优选聚氨酯轮，行驶安静，耐磨。聚氨酯防静电，使用更安全。 性能： 定制： 防腐蚀：★ ★ ★ ★ ☆ ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ☆ ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★ ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ★ ★ 规格： 尺寸 安装 方式 产品 型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 丝杆 尺寸 (mm) 载重 （kgs） 产品 重量 （kg） 2 ” 丝杆万向 JQR21290-50*20X2ALCPU010202 50 20x2 136 ∅8 40 - KOREAN TRANSLATED
